k_train,feature_set,domain,method,method_display,K,selected_human_rating,random_mean,human_oracle_rating,gain_over_random,oracle_gain_over_random,n_messages,selected_human_rating_se,selected_human_rating_ci_lower,selected_human_rating_ci_upper,random_mean_se,random_mean_ci_lower,random_mean_ci_upper,gain_over_random_se,gain_over_random_ci_lower,gain_over_random_ci_upper,human_oracle_rating_se,human_oracle_rating_ci_lower,human_oracle_rating_ci_upper,oracle_gain_over_random_se,oracle_gain_over_random_ci_lower,oracle_gain_over_random_ci_upper,ci_method,ci_z,feature_selection_rule
7,Demographics + History + Message Embedding,Content,Supervised RF,Supervised RF,10,4.076483516483517,3.9261272538936476,4.648690476190476,0.15035626258986934,0.7225632222968281,122,0.17632728690335117,3.7308820341529487,4.422084998814086,0.038057403671314945,3.8515347426978703,4.000719765089425,0.18038757740182146,-0.2032033891177007,0.5039159142974394,0.05313326099569158,4.54454928463892,4.752831667742031,0.06535678540318286,0.5944639229065898,0.8506625216870665,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Content,Supervised RF,Supervised RF,15,3.9509890109890113,3.9261272538936476,4.567698412698413,0.024861757095363757,0.6415711588047657,122,0.13064989759569745,3.6949152117014443,4.207062810276579,0.038057403671314945,3.8515347426978703,4.000719765089425,0.1360799827894156,-0.24185500917189084,0.29157852336261836,0.046369499409316554,4.4768141938561525,4.658582631540674,0.05998746910540587,0.5239957193581701,0.7591465982513612,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Content,Supervised RF,Supervised RF,20,3.91577152014652,3.9261272538936476,4.5111904761904755,-0.010355733747127616,0.585063222296828,122,0.10568907054384931,3.708620941880575,4.122922098412465,0.038057403671314945,3.8515347426978703,4.000719765089425,0.11233229992581907,-0.23052704160173298,0.20981557410747775,0.04118332257118345,4.430471163950956,4.591909788429995,0.05607523546275632,0.4751557607898256,0.6949706838038303,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Content,Supervised RF,Supervised RF,25,3.939045787545788,3.9261272538936476,4.467450549450549,0.01291853365214024,0.5413232955569018,122,0.08785337452589781,3.7668531734750283,4.111238401616547,0.038057403671314945,3.8515347426978703,4.000719765089425,0.09574226543062936,-0.1747363065918933,0.20057337389617377,0.037408103620824286,4.394130666353734,4.540770432547365,0.053364147053126816,0.4367295673327733,0.6459170237810304,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — LLM-anchor (30/70),LLM-anchor,5,4.2,3.6045657780288924,4.611666666666666,0.5954342219711077,1.007100888637774,122,0.18641351882307247,3.834629503106778,4.565370496893222,0.049807903532028616,3.506942287106116,3.7021892689516687,0.19295291460420044,0.2172465093468749,0.9736219345953405,0.03068658773253667,4.551520954710894,4.671812378622438,0.058502084757062624,0.8924368025139312,1.1217649747616167,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — LLM-anchor (30/70),LLM-anchor,10,4.028763736263737,3.6045657780288924,4.518739316239317,0.4241979582348443,0.9141735382104241,122,0.1272998523241471,3.7792560257084085,4.2782714468190655,0.049807903532028616,3.506942287106116,3.7021892689516687,0.13669703601763106,0.15627176764028744,0.6921241488294012,0.03560102449289383,4.448961308233245,4.588517324245388,0.06122303650750668,0.794176386655711,1.0341706897651373,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — LLM-anchor (30/70),LLM-anchor,15,3.9441758241758245,3.6045657780288924,4.421280756280757,0.339610046146932,0.8167149782518641,122,0.11027415441816764,3.728038481516216,4.160313166835433,0.049807903532028616,3.506942287106116,3.7021892689516687,0.1210008941574307,0.10244829359836785,0.5767717986954962,0.04382701190457775,4.335379812947784,4.507181699613729,0.06634481311104787,0.6866791445542103,0.9467508119495179,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — LLM-anchor (30/70),LLM-anchor,20,4.016465201465202,3.6045657780288924,4.356436757686758,0.4118994234363096,0.7518709796578658,122,0.09382240698263436,3.832573283779239,4.200357119151166,0.049807903532028616,3.506942287106116,3.7021892689516687,0.1062236852414326,0.2037010003631017,0.6200978465095175,0.0415523648126952,4.274994122653876,4.4378793927196405,0.06486467664132134,0.6247362134408759,0.8790057458748556,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — LLM-anchor (30/70),LLM-anchor,25,3.9774578754578753,3.6045657780288924,4.309308136308136,0.3728920974289829,0.7047423582792436,122,0.08083554576778103,3.8190202057530245,4.135895545162726,0.049807903532028616,3.506942287106116,3.7021892689516687,0.09494847399421905,0.18679308840031356,0.5589911064576523,0.03828112318542658,4.2342771348647,4.384339137751572,0.06281935726027188,0.5816164180491107,0.8278682985093765,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — RF-anchor (70/30),RF-anchor,5,4.085384615384615,3.6045657780288924,4.611666666666666,0.4808188373557223,1.007100888637774,122,0.2111829179930777,3.6714660961181824,4.499303134651047,0.049807903532028616,3.506942287106116,3.7021892689516687,0.21697707737529984,0.055543765700134584,0.90609390901131,0.03068658773253667,4.551520954710894,4.671812378622438,0.058502084757062624,0.8924368025139312,1.1217649747616167,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — RF-anchor (70/30),RF-anchor,10,3.6818986568986567,3.6045657780288924,4.518739316239317,0.07733287886976425,0.9141735382104241,122,0.2439239950248536,3.203807626649944,4.15998968714737,0.049807903532028616,3.506942287106116,3.7021892689516687,0.24895731080476563,-0.41062345030757635,0.5652892080471048,0.03560102449289383,4.448961308233245,4.588517324245388,0.06122303650750668,0.794176386655711,1.0341706897651373,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — RF-anchor (70/30),RF-anchor,15,3.793487993487993,3.6045657780288924,4.421280756280757,0.1889222154591006,0.8167149782518641,122,0.16742874982036834,3.4653276438400713,4.121648343135915,0.049807903532028616,3.506942287106116,3.7021892689516687,0.17468031806894377,-0.15345120795602918,0.5312956388742304,0.04382701190457775,4.335379812947784,4.507181699613729,0.06634481311104787,0.6866791445542103,0.9467508119495179,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — RF-anchor (70/30),RF-anchor,20,3.7805326617826616,3.6045657780288924,4.356436757686758,0.17596688375376912,0.7518709796578658,122,0.13247734439224682,3.520877066773858,4.040188256791465,0.049807903532028616,3.506942287106116,3.7021892689516687,0.14153117688861996,-0.10143422294792598,0.4533679904554642,0.0415523648126952,4.274994122653876,4.4378793927196405,0.06486467664132134,0.6247362134408759,0.8790057458748556,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Hybrid — RF-anchor (70/30),RF-anchor,25,3.8506440781440783,3.6045657780288924,4.309308136308136,0.24607830011518583,0.7047423582792436,122,0.11388680814029786,3.6274259341890946,4.073862222099062,0.049807903532028616,3.506942287106116,3.7021892689516687,0.12430218148785999,0.0024460243989802566,0.48971057583139144,0.03828112318542658,4.2342771348647,4.384339137751572,0.06281935726027188,0.5816164180491107,0.8278682985093765,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,LLM-PP (Grok-4-Fast),LLM-PP,5,4.175,3.6045657780288924,4.611666666666666,0.5704342219711074,1.007100888637774,122,0.18641351882307247,3.8096295031067777,4.540370496893222,0.049807903532028616,3.506942287106116,3.7021892689516687,0.19295291460420044,0.19224650934687454,0.9486219345953402,0.03068658773253667,4.551520954710894,4.671812378622438,0.058502084757062624,0.8924368025139312,1.1217649747616167,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,LLM-PP (Grok-4-Fast),LLM-PP,10,4.0702380952380945,3.6045657780288924,4.518739316239317,0.4656723172092021,0.9141735382104241,122,0.12538376464030002,3.8244859165431064,4.315990273933083,0.049807903532028616,3.506942287106116,3.7021892689516687,0.13491447546364332,0.2012399453004612,0.730104689117943,0.03560102449289383,4.448961308233245,4.588517324245388,0.06122303650750668,0.794176386655711,1.0341706897651373,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,LLM-PP (Grok-4-Fast),LLM-PP,15,4.086825396825397,3.6045657780288924,4.421280756280757,0.48225961879650425,0.8167149782518641,122,0.09092519469589422,3.908612015221444,4.265038778429349,0.049807903532028616,3.506942287106116,3.7021892689516687,0.10367361421664695,0.27905933493187624,0.6854599026611323,0.04382701190457775,4.335379812947784,4.507181699613729,0.06634481311104787,0.6866791445542103,0.9467508119495179,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,LLM-PP (Grok-4-Fast),LLM-PP,20,4.015119047619048,3.6045657780288924,4.356436757686758,0.41055326959015526,0.7518709796578658,122,0.09398340372694752,3.8309115763142305,4.199326518923865,0.049807903532028616,3.506942287106116,3.7021892689516687,0.1063659129155496,0.20207608027567805,0.6190304589046325,0.0415523648126952,4.274994122653876,4.4378793927196405,0.06486467664132134,0.6247362134408759,0.8790057458748556,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,LLM-PP (Grok-4-Fast),LLM-PP,25,4.001873015873016,3.6045657780288924,4.309308136308136,0.39730723784412314,0.7047423582792436,122,0.08407439097822503,3.8370872095556945,4.166658822190336,0.049807903532028616,3.506942287106116,3.7021892689516687,0.09772067576831074,0.20577471333823408,0.5888397623500122,0.03828112318542658,4.2342771348647,4.384339137751572,0.06281935726027188,0.5816164180491107,0.8278682985093765,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Supervised RF,Supervised RF,5,3.85,3.6045657780288924,4.611666666666666,0.24543422197110765,1.007100888637774,122,0.39496835316262996,3.0758620278012456,4.6241379721987546,0.049807903532028616,3.506942287106116,3.7021892689516687,0.39809650495106813,-0.5348349277329859,1.0257033716752013,0.03068658773253667,4.551520954710894,4.671812378622438,0.058502084757062624,0.8924368025139312,1.1217649747616167,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Supervised RF,Supervised RF,10,3.679120879120879,3.6045657780288924,4.518739316239317,0.07455510109198649,0.9141735382104241,122,0.2339122409530628,3.220652886852876,4.137588871388882,0.049807903532028616,3.506942287106116,3.7021892689516687,0.23915635831384366,-0.3941913612031471,0.5433015633871201,0.03560102449289383,4.448961308233245,4.588517324245388,0.06122303650750668,0.794176386655711,1.0341706897651373,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Supervised RF,Supervised RF,15,3.694413919413919,3.6045657780288924,4.421280756280757,0.08984814138502673,0.8167149782518641,122,0.16365492369019616,3.3736502689811347,4.015177569846704,0.049807903532028616,3.506942287106116,3.7021892689516687,0.1710665405691592,-0.24544227813052533,0.4251385609005788,0.04382701190457775,4.335379812947784,4.507181699613729,0.06634481311104787,0.6866791445542103,0.9467508119495179,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Supervised RF,Supervised RF,20,3.7771993284493286,3.6045657780288924,4.356436757686758,0.17263355042043615,0.7518709796578658,122,0.13580115663693493,3.511029061440936,4.043369595457721,0.049807903532028616,3.506942287106116,3.7021892689516687,0.1446470926019089,-0.11087475107930528,0.4561418519201776,0.0415523648126952,4.274994122653876,4.4378793927196405,0.06486467664132134,0.6247362134408759,0.8790057458748556,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Coping,Supervised RF,Supervised RF,25,3.743246642246642,3.6045657780288924,4.309308136308136,0.13868086421774972,0.7047423582792436,122,0.11689697957860076,3.514128562272585,3.9723647222206995,0.049807903532028616,3.506942287106116,3.7021892689516687,0.12706585335508386,-0.11036820835821465,0.3877299367937141,0.03828112318542658,4.2342771348647,4.384339137751572,0.06281935726027188,0.5816164180491107,0.8278682985093765,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — LLM-anchor (30/70),LLM-anchor,5,4.113333333333333,3.620232784064751,4.423888888888889,0.49310054926858227,0.8036561048241384,122,0.11147994338793767,3.8948326442929755,4.331834022373691,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.12154627825463656,0.25486984388949463,0.7313312546476699,0.022075907207006112,4.380620110763157,4.467157667014622,0.05322655031831474,0.6993320662002416,0.9079801434480352,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — LLM-anchor (30/70),LLM-anchor,10,4.115448717948718,3.620232784064751,4.382777777777778,0.495215933883967,0.7625449937130271,122,0.07969142780115368,3.959253519458457,4.271643916438979,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.09325472451711085,0.3124366738304297,0.6779951939375043,0.017650003788805765,4.348183770351719,4.417371785203837,0.0515484491863781,0.6615100333077261,0.8635799541183281,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — LLM-anchor (30/70),LLM-anchor,15,4.026965811965812,3.620232784064751,4.342380952380952,0.4067330279010606,0.7221481683162012,122,0.0947406005290335,3.841274234928906,4.212657389002717,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.10640254399391798,0.19818404167298134,0.6152820141291399,0.019623835052262208,4.303918235678518,4.3808436690833865,0.05225719933113658,0.6197240576271735,0.8245722790052289,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — LLM-anchor (30/70),LLM-anchor,20,4.0464743589743595,3.620232784064751,4.303452380952382,0.42624157490960846,0.6832195968876307,122,0.08059399703369387,3.8885101247883194,4.2044385931604,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.0940271893530951,0.24194828377754204,0.6105348660416748,0.021344867692921255,4.261616440274256,4.345288321630507,0.05292752928867982,0.5794816394818182,0.7869575542934432,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — LLM-anchor (30/70),LLM-anchor,25,4.014068376068376,3.620232784064751,4.27296336996337,0.3938355920036254,0.652730585898619,122,0.0718317612289344,3.873278124059665,4.154858628077088,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.08663441522297238,0.22403213816659953,0.5636390458406513,0.021107998390746896,4.231591693117506,4.314335046809234,0.05283244813407306,0.5491789875558358,0.7562821842414021,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — RF-anchor (70/30),RF-anchor,5,3.9792307692307696,3.620232784064751,4.423888888888889,0.35899798516601855,0.8036561048241384,122,0.11465180399985328,3.754513233391057,4.203948305070482,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.12446186620887749,0.11505272739661868,0.6029432429354185,0.022075907207006112,4.380620110763157,4.467157667014622,0.05322655031831474,0.6993320662002416,0.9079801434480352,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — RF-anchor (70/30),RF-anchor,10,3.8397344322344322,3.620232784064751,4.382777777777778,0.2195016481696812,0.7625449937130271,122,0.15017164233310853,3.5453980132615395,4.1340708512073245,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.15778859952733854,-0.0897640069039023,0.5287673032432647,0.017650003788805765,4.348183770351719,4.417371785203837,0.0515484491863781,0.6615100333077261,0.8635799541183281,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — RF-anchor (70/30),RF-anchor,15,3.7713308913308916,3.620232784064751,4.342380952380952,0.1510981072661406,0.7221481683162012,122,0.11317242488787603,3.5495129385506545,3.9931488441111287,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.12310043758970839,-0.09017875040968784,0.392374964941969,0.019623835052262208,4.303918235678518,4.3808436690833865,0.05225719933113658,0.6197240576271735,0.8245722790052289,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — RF-anchor (70/30),RF-anchor,20,3.697248168498169,3.620232784064751,4.303452380952382,0.07701538443341782,0.6832195968876307,122,0.1272841259988333,3.4477712815404558,3.946725055455882,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.13618725605232898,-0.18991163742914696,0.3439424062959826,0.021344867692921255,4.261616440274256,4.345288321630507,0.05292752928867982,0.5794816394818182,0.7869575542934432,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,Hybrid — RF-anchor (70/30),RF-anchor,25,3.7566874236874237,3.620232784064751,4.27296336996337,0.13645463962267268,0.652730585898619,122,0.10660703762645948,3.5477376299395633,3.965637217435284,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.11709304185674353,-0.09304772241654463,0.36595700166189,0.021107998390746896,4.231591693117506,4.314335046809234,0.05283244813407306,0.5491789875558358,0.7562821842414021,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
7,Demographics + History + Message Embedding,Quitting,LLM-PP (Grok-4-Fast),LLM-PP,5,4.16,3.620232784064751,4.423888888888889,0.5397672159352491,0.8036561048241384,122,0.1258967831201418,3.9132423050845224,4.406757694915478,0.04843263341772515,3.5253048225660097,3.7151607455634923,0.13489151188928,0.27537985263226034,0.8041545792382379,0.022075907207006112,4.380620110763157,4.467157667014622,0.05322655031831474,0.6993320662002416,0.9079801434480352,normal_approx_message_se,1.96,fixed feature set across all domains: Demographics + History + Message Embedding
